created_at,display_name,followers,friends,handler_name,likes,retweets,text,user_description,user_location
2019-04-01 11:34:12,Jyoti 🇮🇳,2825.0,1364.0,jyoti_mskn,0.0,20.0,"RT @QueenZaidi: भिखारी को भीख दे देना,लेकिन...........को वोट भूल कर भी नहीं देना!
रिक्त स्थान पूरा कीजिए?
#ModiMatBanao 
#AprilFools 
#Modi…",I like shayri❤️❤️ फर्जी लोग दूर रहें ♥️♥️,
2019-04-01 11:34:11,Royal Fakeer,2270.0,1354.0,KingdomOfFeku,0.0,143.0,"RT @Fekoslovakian: अप्रैल फूल बनाया तो उनको जुस्सा आया!😂😂😂
#ModiMatBanao #AprilFools #fekudivas https://t.co/5INMLUrom5",Human. Indian. Hindu. Love my motherland India. Modi is dangerous for my beautiful country. Modi is disaster. Kick Modi Out.,Kingdom Of Feku
2019-04-01 11:34:08,Shubham singh #NYAYforIndia,132.0,20.0,Shubham32871712,0.0,0.0,"मोदी को जिताने का क्या फायदा ??
नेहरू जी फिर काम नहीं करने देंगे..

इसलिए कांग्रेस को वोट दो !… https://t.co/w05JWVFH3Z","Our task is to build a Secular, Progressive and Confident 🇮🇳 INDIA","Ayodhya, India "
2019-04-01 11:34:07,Basant,56.0,84.0,Basant26510624,0.0,15.0,RT @CHOTIWALA: #ModiMatBanao https://t.co/267c91Qndf,student,"New Delhi, India"
2019-04-01 11:34:07,sila khan💥,90.0,118.0,silakhan421,0.0,2.0,"RT @Anshuch79716462: @dhruv_rathee First time i see #Makdee apne bune jaal me khud fas gai..

#ModiMatBanao",Dentist by profession|Fan of shilpa shinde,India
2019-04-01 11:34:06,Daljjeet Siingh,323.0,498.0,Daljeet18078965,0.0,1308.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",⚔️Bhagat Singh इंक़लाब लायेगा। ♟Business Guru...🇮🇳Nationalist...love driving.. HR06 - Panipat 🚘..poet..🎙speaker..social worker...देश के दुश्मनों का दुश्मन |,India
2019-04-01 11:34:05,SmartEcoCity (SEC),4732.0,447.0,smartecocity,0.0,1.0,"RT @ismaeelck: #ModiMatBanao 
5 years of Modi government are  finally coming to an end and they have been nothing but a Jumla, a lie, a fra…","The Smart City network in #China #Asia of internet (Smart) - cleantech (Eco) - cities (City). #IoT #smartecocity Smarter, Greener,Together!","Beijing, People's Republic of "
2019-04-01 11:34:04,Dr. Rafik  Lodhi,1961.0,1804.0,rafik_lodhi,0.0,128.0,"RT @HasibaAmin: M mat bano!
#ModiMatBanao https://t.co/b8tIjimcEK","P.hd (Political Science)
Social Activities Politician Rajasthan  @OfficeOfRG @SachinPilot","Hanumangarh,Rajasthan, India"
2019-04-01 11:34:01,चौकीदार चौर है Paramjit Singh Saroy,3726.0,3953.0,ParamjSinghi,0.0,24.0,"RT @IYCChhattisgarh: लोगों का मनोरंजन करते भाजपा के नेता
ये है असली कलाकार
#ModiMatBanao https://t.co/DltSZhwGEF",राहुल गांधी जी और डॉ अशोक तंवर जी का डिजिटल युवा साथी,"यमुनानगर , हरियाणा"
2019-04-01 11:33:59,Christopher Roy,579.0,619.0,IncisiveScalpel,0.0,67.0,"RT @SarcasticRofl: It feels so good to be in Smart City, traveling in Bullet Train, having 15 lakh in account, Gau Mutra Cola everywhere, R…",Iconoclast. Wannabe writer. Traveller. Seeker of social justice. Animal lover. Surgeon.,
2019-04-01 11:33:57,Chowkidar Anand K.Vajapeyam,3463.0,4498.0,vajapeyam,0.0,0.0,#ModiMatBanao 19 https://t.co/sTKjPBHUZ5,"When will Indians in general get out of ""DYNASTY POLITICS SYNDROME"",if at all they can? Proud 2 say BLOCKED by Priyanka Gandhi.@RahulGandhi @BJP4India😡😔😕😬",India
2019-04-01 11:33:53,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,231.0,"RT @srinivasiyc: When anyone in India even hears the sound of another jumla,

they now say ""#ModiMatBanao bhai saab!"" https://t.co/cI0bi5Zr…",P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:52,Sabir,68.0,364.0,SabirMoid,0.0,81.0,"RT @INCMumbai: काळ्यापैशांचा कुठेही पत्ता नाही, निरव मोदींवर अजूनही काही कारवाही झाली नाही आणि महत्वाचे म्हणजे युवकांना अजूनही नोकऱ्या मिळत…","Senior Management role in a Engineering MNC   Views are personals , RT's  are not endorsements.",
2019-04-01 11:33:50,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,55.0,"RT @Anish_Cherian: Happy Modi Day .

April FoolsDay ~~ #FekuDiwas

#ModiMatBanao https://t.co/OFWZceB5ep",P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:50,@nkit,1735.0,4819.0,ankitgupta0567,0.0,1.0,RT @ankitgupta0567: #Feku #FekuDiwas #FekuDay #Modi #ModiMatBanao #ModiFooledIndia #फेकू_दिवस #फेकू_दिवस #कमल_का_फूल_हमारी_भूल,"IG: https://t.co/ZJIYFesYE9 Facebook: https://t.co/KoED3klNAk  #10YearsOfBieber
#Beliebers #BestFanArmy #iHeartAwards",Udaipur
2019-04-01 11:33:47,Zubair,4.0,83.0,zubair1705,0.0,0.0,"#ModiMatBanao
#AprilFools 
@abhisar_sharma @sardesairajdeep
@svaradarajan @Nidhi @RifatJawaid @ShekharGupta… https://t.co/XZvg4j7HGs","Humanitarianism Over Nationalism , Moderatism Over Fanaticism .
Doctor In Process","New Delhi, India"
2019-04-01 11:33:47,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,56.0,"RT @madhavmantri1: “The progress of the MUDRA Yojana has been very encouraging. Last year, nearly three and a half crore people have benefi…",P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:47,Pri,149.0,73.0,pri1us,0.0,1.0,"RT @bigotry_watch: If Modi is mocking RG cause he is standing from a ""minority"" dominated seat(though it is false), can Modi stand from Hyd…","Politics, media, travel, life",
2019-04-01 11:33:47,Venkata B,49.0,290.0,Venkata_BVD,0.0,198.0,"RT @SaralPatel: Narendra Modi - ""I will bring back black money within a year"" 

People - Abey Chup, #ModiMatBanao! https://t.co/r3g0zVploX",Technology Consultant,"Hyderabad, India"
2019-04-01 11:33:46,ThEmE oF uR dReAm!!,46.0,367.0,imrariba,0.0,1308.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:33:45,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,94.0,RT @KilaFateh: April 1. This is the day upon which we are reminded of what people did in 2014 to make us Indians suffer all these 5 years..…,P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:41,SRK FAN ❤,338.0,334.0,iam_freakk,0.0,17.0,"RT @jumla_unlimited: On this day, Irani became Yale graduate. 
On this day, black money came back.
On this day, vikas was born.
On this day…","SRK Fanatic ❤ 

Ab naa mujhko yaad beeta,
Main toh lamho'n me jeeta!!",Mumbai
2019-04-01 11:33:41,Jyoti 🇮🇳,2825.0,1364.0,jyoti_mskn,0.0,41.0,"RT @QueenZaidi: आदिमानव भी उस समय हाथ मलते रह गए थे,

जब पहली* बार दो पत्थरों को रगड़ कर मोदी   जी ने आग जला दी थी!
😂😂😂😂
#ModiMatBanao #Apr…",I like shayri❤️❤️ फर्जी लोग दूर रहें ♥️♥️,
2019-04-01 11:33:41,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,113.0,"RT @geetv79: This is the kind of fakery &amp; false prachar which we can fully expect in the near future, with Pracharak hand-in-glove with a c…",P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:41,GV Vinesh,45.0,102.0,GvVinesh,0.0,278.0,"RT @satyajeettambe: I told my daughter , I will take you to Disneyland next Sunday ... 
She said "" #ModiMatBanao baba "" ! 

बच्चा बच्चा जान…",,
2019-04-01 11:33:39,ᔑᏆᎩᗩ..... 100% Follow Back!,237.0,338.0,TheQueenSiya,0.0,151.0,"RT @IYC: लोगों का मनोरंजन करते भाजपा के नेता
#ModiMatBanao https://t.co/Rq2jXhCfTX",दुसरो कि बहन के बारे में उतना ही बोलो जितना खुद की बहन के बारे में सुन सको 🙏,♥ INDIA ♥
2019-04-01 11:33:39,Rahul Ranjan,688.0,1027.0,rahutrue,0.0,9.0,"RT @ravirp: ये ऑस्ट्रेलिया में राज्यसभा सीट पाने के लिए क्या करना पड़ता है?
- @DrKumarVishwas
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
#AprilFools #ModiFooledIndia #Pa…",Only alternative politics can save India.   RT's are not endorsement.,"Uttar Pradesh, India"
2019-04-01 11:33:37,Mohammad Amir[Ashgar Ali] Khan,21.0,24.0,mohammad_ashgar,0.0,846.0,"RT @INCIndia: They really have put in a lot of thought. Take a closer look. 
#ModiMatBanao https://t.co/FvtiE8jEd2","Indian National Congress   l


Tryst with destiny","Andheri East, Mumbai"
2019-04-01 11:33:34,चौकीदार चोर है - prakash patel,59.0,588.0,Cristia08404004,0.0,1084.0,"RT @INCIndia: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs. The on…",P.hd from jio uni.,"Gujarat, India"
2019-04-01 11:33:33,Basant,56.0,84.0,Basant26510624,0.0,1.0,"RT @ShivamM246810: सच्चाई कभी न कभी ज़ुबां पर आ ही जाती है।
#ModiFooledIndia 
#ModiMatBanao 
#ModiMadeDisaster https://t.co/HxkOmfRmo1",student,"New Delhi, India"
2019-04-01 11:33:33,Joons,227.0,260.0,Joonsismail,0.0,286.0,"RT @SalmanSoz: 🤔

Chhattisgarh - Hindus 93.25%
Madhya Pradesh - Hindus 90.89%
Rajasthan - Hindus 88.49%

Source: Census 2011

Congress 3 -…",,"Trissur, Kerala"
2019-04-01 11:33:33,Mannan,9371.0,5903.0,mannan_pathan,9.0,2.0,"Number of people murdered in the name of cow &amp; beef is far more than invisible pakistani  killed by #modi

shameles… https://t.co/NQfwBV50m3","Technical Manager IT. Will quit Twitter once BJP is out! it's waste of precious time bitching around. Follow Unfollow is criteria based done by software,not me","Bengaluru, India"
2019-04-01 11:33:32,Isha Singh Sawhney,2154.0,864.0,peachisha,0.0,1288.0,RT @divyaspandana: It’s April 1st Mitron. #ModiMatBanao https://t.co/Ywmx1tVD0J,🤸🏽‍♀️✊🏽⚡️,New Delhi
2019-04-01 11:33:30,Amrutha Pagad,12.0,43.0,Amrutha_Pagad,0.0,11.0,RT @NEWS9TWEETS: Opposition demands apology from UP CM for calling #IndianArmy - #ModiSena. Should #YogiAdityanath apologise for his remark…,Trying to make a difference!,"Bengaluru, India"
2019-04-01 11:33:29,Kamal Nigam,39.0,101.0,knigam1,0.0,0.0,#RT @CHOTIWALA: #ModiMatBanao https://t.co/uKtSkrQE83,"Ex. Councillar Nagar Nigam
Congress Congress Congress","Ghaziabad, India"
2019-04-01 11:33:28,Mohammed Ismaeel,455.0,197.0,ismaeelck,0.0,1.0,"#ModiMatBanao 
5 years of Modi government are  finally coming to an end and they have been nothing but a Jumla, a l… https://t.co/msV7Cx46ex",working in Qatar.,"Doha, Qatar"
2019-04-01 11:33:28,रजत कश्यप (रादौर),2738.0,190.0,RajatkashyapINC,0.0,236.0,"RT @Pawankhera: On #UjjwalaScheme and #PMAY, people of #Odisha are telling @sambitswaraj #ModiMatBanao https://t.co/F86XrjS7Bz","State Coordinator at @INCHaryana (IT)
@RahulGandhi 
@AshokTanwar_INC 
@MPNaveenJindal 
@BhupenderRanaBR","Radaur, India"
2019-04-01 11:33:28,Kamal Nigam,39.0,101.0,knigam1,0.0,0.0,"#RT @CHOTIWALA: अंतर स्पष्ठ है.... अब बस और नहीं
#ModiMatBanao https://t.co/tOaM7KohJ9","Ex. Councillar Nagar Nigam
Congress Congress Congress","Ghaziabad, India"
2019-04-01 11:33:26,ajay tekam,31.0,133.0,AjayTekam,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…",,
2019-04-01 11:33:24,indrani,214.0,341.0,Basu39Indrani,0.0,1308.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,
2019-04-01 11:33:22,Mohammed Imran,19.0,110.0,imran_1592,0.0,701.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…",P.E.A.C.E..✌️✌️✌️,
2019-04-01 11:33:21,Santhosh,190.0,1450.0,santhosh8117,0.0,57.0,"RT @INCKarnataka: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs. Th…",Auditor Tax Practitioner RTs are not Endorsements,Bangalore
2019-04-01 11:33:20,रजत कश्यप (रादौर),2738.0,190.0,RajatkashyapINC,0.0,93.0,RT @srinivasiyc: चुनाव का यह शंखनाद किसी युद्ध के शंखनाद से कम नहीं। सच और झूठ की लड़ाई में सच के साथ खड़े रहे। युवा कांग्रेस के चुनावी अभि…,"State Coordinator at @INCHaryana (IT)
@RahulGandhi 
@AshokTanwar_INC 
@MPNaveenJindal 
@BhupenderRanaBR","Radaur, India"
2019-04-01 11:33:17,DHARAM🐦,277.0,239.0,dharmmeena,0.0,66.0,"RT @MahilaCongress: गर याद हो तो
इक पूरे सिस्टम ने मोदी बनाया है
#ModiMatBanao https://t.co/JXMM0UCvjZ",Proud Indian  Proud Congressi  Proud son   +919828770044,jaipur
2019-04-01 11:33:16,SardarAji,280.0,177.0,ajisptpm,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","English teacher , Skill Trainer , AAP 'believer'. I Love my family n country.",Kerala 
2019-04-01 11:33:15,huma naaz,94.0,220.0,humanaaz2,0.0,124.0,"RT @TheDesiEdge: 'Rahul Gandhi is contesting from a seat that is Hindu minority because Congress are scared of Hindu anger: Modi.

Wayanad…",🙂,"New Delhi, India"
2019-04-01 11:33:14,Santhosh,190.0,1450.0,santhosh8117,0.0,52.0,"RT @INCKarnataka: .@narendramodi, every day is an April Fools day, every hour is an April Fools hour and every Indian is an April Fools tar…",Auditor Tax Practitioner RTs are not Endorsements,Bangalore
2019-04-01 11:33:10,ᔑᏆᎩᗩ..... 100% Follow Back!,237.0,338.0,TheQueenSiya,0.0,96.0,"RT @Kundra_Vishal: वाह मोदी जी वाह!!!
गरीबों की ""उज्जवला योजना"" के नाम पर 

अमीरों से गैस सिलेंडर की सब्सिडी वापस करवा ली पर गरीबों को दिया…",दुसरो कि बहन के बारे में उतना ही बोलो जितना खुद की बहन के बारे में सुन सको 🙏,♥ INDIA ♥
2019-04-01 11:33:10,Santhosh,190.0,1450.0,santhosh8117,0.0,59.0,"RT @INCKarnataka: .@narendramodi came to Karnataka and said Government had not implemented farm loan waiver. Dear PM avre, 10 lakh farmers…",Auditor Tax Practitioner RTs are not Endorsements,Bangalore
2019-04-01 11:33:08,@nkit,1735.0,4819.0,ankitgupta0567,1.0,1.0,#Feku #FekuDiwas #FekuDay #Modi #ModiMatBanao #ModiFooledIndia #फेकू_दिवस #फेकू_दिवस #कमल_का_फूल_हमारी_भूल,"IG: https://t.co/ZJIYFesYE9 Facebook: https://t.co/KoED3klNAk  #10YearsOfBieber
#Beliebers #BestFanArmy #iHeartAwards",Udaipur
2019-04-01 11:33:08,Gssethi,0.0,11.0,Gssethi9,0.0,1262.0,"RT @JM_Scindia: देखिये कैसे आपके चौकीदार,
ले कर आये जुमलों का भंडार।

कहा गई 2 करोड़ नोकरियाँ?
दुगनी आय? हर खाते में 15 लाख?

बस बता रहे है…","I, Me,My Self.",
2019-04-01 11:33:07,Nilasish Kar Jio,78.0,46.0,nilasishkar_jio,0.0,41.0,RT @beindiya: #ModiMatBanao.                          On April’s fools day we celebrate #FekuDiwas or Modi Day!! The most foolish PM of Ind…,“Hum Jiske Peeche Lagjate Hai Life Bana Dete Hai…”,
2019-04-01 11:33:06,Sahajad Khan,207.0,73.0,SahajadKhan11,0.0,846.0,"RT @INCIndia: They really have put in a lot of thought. Take a closer look. 
#ModiMatBanao https://t.co/FvtiE8jEd2",Business of stone,Suri
2019-04-01 11:33:05,Mohammed Imran,19.0,110.0,imran_1592,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",P.E.A.C.E..✌️✌️✌️,
2019-04-01 11:33:04,Azad ahmed,241.0,234.0,azadstiffler98,0.0,71.0,RT @Neerajkundan: What Modi had promised was to bring the black money back to India; instead he has helped those money launders fly off fro…,"Have faith and Trust in Allah ....His mercy And Love is everlasting  . 

Network Engineer By profession

(True Congressi  )

🏠Meerut",
2019-04-01 11:33:04,Sarfaraz Khan,32.0,330.0,Sarfara68546310,0.0,96.0,"RT @Kundra_Vishal: वाह मोदी जी वाह!!!
गरीबों की ""उज्जवला योजना"" के नाम पर 

अमीरों से गैस सिलेंडर की सब्सिडी वापस करवा ली पर गरीबों को दिया…",youth coordinator social media meerut district,Meerut
2019-04-01 11:33:03,tahir masoodi,158.0,179.0,masoodi96,0.0,0.0,"As per official census 2011 and population data 2019 of Wayanad district, Hindu are majority in Wayanad with 49.48%… https://t.co/mDxXZ6DtCQ","Our prime purpose in this life is to help others. and if you can't help them,at least don't hurt them. Anesthesiologist, Social activist.",Delhi //Srinagar //rafiabad 
2019-04-01 11:33:01,Shahrukh ashrafi,415.0,1231.0,shahrukhashraf1,0.0,71.0,RT @Neerajkundan: What Modi had promised was to bring the black money back to India; instead he has helped those money launders fly off fro…,RAIPUR DISTRICT COORDINATOR CGPYC,
2019-04-01 11:33:00,rajesh,82.0,88.0,1991rajeshrinku,0.0,102.0,RT @bhatia_niraj23: Listen in to people of India on 5 years of jumla giving Modi gov  #ModiMatBanao #AprilFools https://t.co/I0aafiOIS7,,delhi
2019-04-01 11:33:00,ನಿರುದ್ಯೋಗಿ ಮಯೂರದರ್ಶನ್ ಉಳ್ಳಿ,199.0,108.0,darshanulli,0.0,72.0,"RT @INCKarnataka: BREAKING: 

@BJP4India has launched its Manifesto. 

Read it here: https://t.co/PHiXCZygkA …

#ModiMatBanao","never compromise..!  President youth congress shikaripura...

                        


       ಸಂಚಾಲಕರು ಯುವ ಕಾಂಗ್ರೆಸ್ ಸಾಮಾಜಿಕ ಜಾಲಾತಾಣ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರ..",Shikaripura shimoga 
2019-04-01 11:32:59,चौकीदार चौर है Paramjit Singh Saroy,3726.0,3953.0,ParamjSinghi,0.0,2.0,"RT @Tanim0104: #वर्धा_लोकसभा में चौकीदार मोदी जी को सुनने उमड़ा जनसैलाब!

२५ हजार लोगों की कैपेसिटी वाला मैदान आधे से ज्यादा खाली!🤣🤣 लोग बो…",राहुल गांधी जी और डॉ अशोक तंवर जी का डिजिटल युवा साथी,"यमुनानगर , हरियाणा"
2019-04-01 11:32:58,Chowkidar Anand K.Vajapeyam,3463.0,4498.0,vajapeyam,0.0,0.0,#ModiMatBanao 18 https://t.co/vVevgx0kUc,"When will Indians in general get out of ""DYNASTY POLITICS SYNDROME"",if at all they can? Proud 2 say BLOCKED by Priyanka Gandhi.@RahulGandhi @BJP4India😡😔😕😬",India
2019-04-01 11:32:58,Patitapavan Miran,77.0,0.0,MiranChannel,0.0,14.0,RT @KPadmaRani1: #ModiMatBanao https://t.co/N1AD4KD6Rv,"1-IN-ALL.SOCIO-SPIRIT SCIENTIST.#HUMANIST.#AFOSE-#OPPORTUNITY/#MERIT RESERV'N.#CENTRIST.@IndiesMendes(Q:Actr,Lawyr,FD).650 BLOGS,catalyst.Not sly-lie proficient",https://www.youtube.com/channe
2019-04-01 11:32:56,उमेश गुडे,113.0,247.0,gude_umesh,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","*सातारा* 

Music is my passion,
राजसाहेब आणि मनसे महाराष्ट्राची नितांत गरज","Panvel, Navi Mumbai"
2019-04-01 11:32:52,Shahrukh ashrafi,415.0,1231.0,shahrukhashraf1,0.0,288.0,"RT @HasibaAmin: BREAKING: BJP releases it's manifesto. Read here. Thread 👇(1)
#ModiMatBanao https://t.co/eiw24WKQH6",RAIPUR DISTRICT COORDINATOR CGPYC,
2019-04-01 11:32:52,Sarfaraz Khan,32.0,330.0,Sarfara68546310,0.0,46.0,"RT @Kundra_Vishal: #FekuDiwas मोदी जी का ""ऐतिहासिक जुमला""

जो देशवासियों को मरते दम तक याद रहेगा

#ModiMatBanao 
#LoksabhaElections2019 
#A…",youth coordinator social media meerut district,Meerut
2019-04-01 11:32:51,Vikas,328.0,972.0,Forgoten_Indian,0.0,288.0,"RT @HasibaAmin: BREAKING: BJP releases it's manifesto. Read here. Thread 👇(1)
#ModiMatBanao https://t.co/eiw24WKQH6","भूला बिसरा, आम हिन्दुस्तानी।","Bengaluru, India"
2019-04-01 11:32:50,NEWS9,8472.0,0.0,NEWS9TWEETS,8.0,11.0,Opposition demands apology from UP CM for calling #IndianArmy - #ModiSena. Should #YogiAdityanath apologise for his… https://t.co/k9zASu25Pt,Karnataka’s No1 English news channel since 2009. For BIGNEWS & updates follow @NEWS9TWEETS & https://t.co/F0DIt08WTE,BENGALURU
2019-04-01 11:32:50,झूठेन्द्र बाहुबली👉🏿चौकीदार चोर है।,6392.0,2445.0,MeenaDee2,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","झूठेन्द्र बाहुबली यानी मै भारत की प्रजा के बैंको मे जमा धन को 15 मित्रों को बाटता रहूंगा। RSS ताऊ, भक्त बेचारे व EVM मामी मेरे साथी है। मेरा भाषण है मेरा शासन।",shakha
2019-04-01 11:32:49,जागरूक मतदाता,145.0,352.0,Salim29746378,0.0,128.0,"RT @HasibaAmin: M mat bano!
#ModiMatBanao https://t.co/b8tIjimcEK",,
2019-04-01 11:32:49,Raza Inam,18.0,111.0,RazaInam6,0.0,114.0,"RT @Yogita_singh11: मेरे हिसाब से @kanhaiyakumar का सपोर्ट उतना ही जरूरी है जितना इस नफरत भरी सरकार को हराना

क्योकि कन्हैया अगर हारा तो हर…",,
2019-04-01 11:32:48,Islam Raza Khan,21.0,58.0,IslamRazaKhan1,0.0,200.0,"RT @sonamJain001: ✍️भाजपा की हार तो पहले से ही राहुल गांधी के हाथों से तय हो चुकी है....👍

चुनाव तो सिर्फ जलील करने के लिये हो रहे है।
सोचा…",,
2019-04-01 11:32:48,Rajeev Ranjan 2.0,183.0,2085.0,Imrranjan,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…","A Man who loves to make people laugh.
Former Opening Batsman Delhi U16, U17,U19 Cricket Team.
   
https://t.co/9Op5g7nYW0…",भारत
2019-04-01 11:32:45,Vinod Kumar Gupta,441.0,178.0,vg_inc,0.0,69.0,"RT @DesiPoliticks: #ModiMatBanao आज के ही दिन 'आर एस एस' के संस्थापक ""हैडगवार"" का जन्म दिन है और मूर्ख दिवस भी। इसलिए ही संघी ऐसे होते हैं…",,
2019-04-01 11:32:45,Political Mamu,157.0,279.0,MamuPolitical,9.0,5.0,"#AprilFools #ModiMatBanao 
Lets Meet our Communal PM
NARENDRA MODI ie #chowkidar https://t.co/28zNOP7C1I","The greatest patriotism is to tell your country when it is behaving dishonorably, foolishly, viciously.”",India
2019-04-01 11:32:44,🎩RANA G🎩,278.0,358.0,i_satishRana,0.0,2.0,"RT @i_satishRana: #ModiMatBanao. आज अप्रैल फ़ूल के लंबे चौड़े msg न भेजे 

मात्र 15 लाख रूपये  लिख कर भेजें 
हम समझ जाएँगे #ModiMatBanao",Proud To Be 🅘🅝🅓🅘🅐🅝 🇮🇳 https://t.co/ClIanZl2uP,"Delhi, India"
2019-04-01 11:32:43,Khadim Hussain Dar,907.0,1471.0,Khadim_Dar,0.0,30.0,"RT @i_theindian: The then PM nominee Narendra Modi in 2014, had thundered that he would put all MPs facing criminal charges in jail once he…",As long as I have Allah I have hope,"Srinagar, Kashmir"
2019-04-01 11:32:43,Noorological!!!    نور عباس,104.0,586.0,noorabbas1984,0.0,1310.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,"Sydney, New South Wales"
2019-04-01 11:32:43,Anil Kad #NyayForIndia,2731.0,1415.0,AnilKad,0.0,0.0,#FekuDiwas #ModiMatBanao https://t.co/IpxircbKLx,"#SocialMediaVolunteer @INCIndia 
& @INCMaharashtra
Next PM @RahulGandhi","Jafarabad, India"
2019-04-01 11:32:42,Sahajad Khan,207.0,73.0,SahajadKhan11,0.0,1084.0,"RT @INCIndia: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs. The on…",Business of stone,Suri
2019-04-01 11:32:35,bharat gandhi,53.0,105.0,me_smartest,0.0,71.0,"RT @anantsoniINC: My favourite pranks for this #AprilFools 

#ModiMatBanao https://t.co/VSMuyGRDAQ",,"Mumbai, India"
2019-04-01 11:32:35,Uma Kant Singh,546.0,463.0,umakantsingh_IN,1.0,0.0,"I  have always said only one religion in danger in country due to politics of last 15 yrs of BJP and Congress , tha… https://t.co/ktfsrzeW8Q","All Together, One Together, Change Together  सब साथ, एक साथ, बदलेंगे सब, साथ- साथ!  Calling Whole Indian Nation To Join #NewerIndia2019",New Delhi
2019-04-01 11:32:33,charu sharma,13.0,52.0,charush66392257,0.0,124.0,"RT @TheDesiEdge: 'Rahul Gandhi is contesting from a seat that is Hindu minority because Congress are scared of Hindu anger: Modi.

Wayanad…",teacher,Rishikul - Moradabad
2019-04-01 11:32:30,Khadim Hussain Dar,907.0,1471.0,Khadim_Dar,0.0,94.0,"RT @TS_SinghDeo: Fooling the nation for 5 continuous years, on almost all issues of governance, and going a step further by claiming unjust…",As long as I have Allah I have hope,"Srinagar, Kashmir"
2019-04-01 11:32:29,wacky genius,11.0,373.0,whackygenius,0.0,1311.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",undocumented people across the world. do they not exist just ‘coz they have no papers on them?,
2019-04-01 11:32:29,Mohammed Abdullah Khan,14.0,85.0,missionpeace1,0.0,10.0,"RT @i_theindian: Liquor inside food packets distributed at temple event by BJP leader. 
#ModiMatBanao #FekuDiwas 

https://t.co/92b0ScNjIk",,
2019-04-01 11:32:29,Humanitarian Socialist Democratic Liberal,41.0,189.0,indian_socialst,1.0,0.0,"If bjp comes to power again , think about the plight of those who are not included in 'we'. I think everyone know w… https://t.co/XhyTmKc7q8","social democracy.
progressivism.
social liberalism.
egalitarianism.","Kerala, India"
2019-04-01 11:32:29,Shahrukh ashrafi,415.0,1231.0,shahrukhashraf1,0.0,49.0,"RT @INCChhattisgarh: हम बात कर रहे हैं, भारतीय संविधान की
वो बात कर रहे हैं, हिन्दू- मुसलमान की

हम बात कर रहे हैं, भूखों और नंगों की
वो बा…",RAIPUR DISTRICT COORDINATOR CGPYC,
2019-04-01 11:32:27,Sanjoy Roy,17.0,110.0,SanjoyR49205426,0.0,31.0,"RT @srinivasiyc: मिस्टर चौकीदार साहब को उनके विशेष दिवस(मूर्ख दिवस)के लिए हार्दिक बधाई , हम ईश्वर से प्रार्थना करते हैं की उन्हें सद्बुद्धि…",Jai Congress Vijoy Congress President Rahul Gandhi Ji JINDABAD.,
